name,title,create_date,assigned_date,close_date,last_updated_date,tags
QA01051,Failed EDFA Testing,2020-06-26 05:28:49.850427,2020-01-24 04:33:37.000000,,2020-06-26 05:28:50.627617,RK1;Incoming Material
QA01052,chip on mirror,2020-06-26 05:28:50.981031,,,2020-06-26 05:28:51.633111,RK1
QA01053,Lens - Failed directivity test,2020-06-26 05:28:51.985926,2020-01-28 22:19:50.000000,,2020-06-26 05:28:52.538049,RK1;Incoming Material
QA01054,Failed Axis Alignment Test with Pin Gauge,2020-06-26 05:28:52.938623,2020-01-28 23:33:04.000000,,2020-06-26 05:28:53.481873,RK1;Incoming Material
QA01054,Failed Axis Alignment Test with Pin Gauge,2020-06-26 05:28:55.706334,2020-01-28 23:33:04.000000,,2020-06-26 05:28:56.259322,RK2;Incoming Material
QA01055,Laser Modulation Humps,2020-06-26 05:28:53.829340,2020-01-29 00:06:12.000000,,2020-06-26 05:28:54.370425,RK1;Yield Failure
QA01056,SH26 Coaxial Optimisation failed,2020-06-26 05:28:54.745097,,,2020-06-26 05:28:55.300593,Incoming Material;Yield Failure;RK1
QA01057,Lower Substructure Failed Axis Alignment Test,2020-06-26 05:28:56.680595,2020-01-29 03:28:31.000000,2021-10-21 02:32:35.000000,2021-10-21 02:32:35.187664,Lower substructure;RK1;Incoming Material
QA01058,SH26 Failed ACOUSTIC TEST,2020-06-26 05:28:57.680612,,,2020-06-26 05:28:58.437444,RK1
QA01059,Annodizing colour differences,2020-06-26 05:28:58.762221,2020-01-29 13:00:00.000000,,2020-06-26 05:28:59.323170,RK2
QA01059,Annodizing colour differences,2020-06-26 05:28:59.652598,2020-01-29 13:00:00.000000,,2020-06-26 05:29:00.223121,Incoming Material;RK2
QA01060,Engine Hosing Damage,2020-06-26 05:29:00.664076,2020-01-30 02:19:09.000000,,2020-06-26 05:29:01.254250,RK1;Incoming Material
QA01061,Failed Axis Alignment,2020-06-26 05:29:01.668560,2020-01-31 00:46:58.000000,,2020-06-26 05:29:02.274449,RK1;Incoming Material
QA01062,Failed Axis Alignment Test,2020-06-26 05:29:02.686133,2020-01-31 00:53:28.000000,,2020-06-26 05:29:03.255896,RK1;Incoming Material
QA01063,SH24 Core jammed during Coaxial optimisation,2020-06-26 05:29:03.618453,,,2020-06-26 05:29:04.284973,RK1;Incoming Material
QA01064,SH24 Conduit connector became loose after ESS,2020-06-26 05:29:04.697590,,,2020-06-26 05:29:05.401849,Manufacturing Process;RK1
QA01065,Noisy pointcloud,2020-06-26 05:29:05.781698,,,2020-06-26 05:29:06.432943,RK2
QA01066,Small ripple before/after pulse,2020-06-26 05:29:06.860845,,,2020-06-26 05:29:06.860845,RK2
QA01067,scratch on Engine E276,2020-06-26 05:29:18.196440,2020-01-31 03:22:09.000000,,2020-06-26 05:29:20.284362,RK1;EDFA;Engine
QA01068,Scratch on Engine bottom,2020-06-26 05:29:20.768662,2020-01-31 03:41:47.000000,,2020-06-26 05:29:21.456394,RK1
QA01069,Scratches and dents on E265,2020-06-26 05:29:21.900328,2020-01-31 03:53:27.000000,,2020-06-26 05:29:22.562967,RK1
QA01069,Scratches and dents on E267,2020-06-26 05:29:35.698008,2020-02-04 03:53:27.000000,,2020-06-26 05:29:36.552373,Engine;Incoming Material;RK1
QA01070,ESM with EDFA failed at last frequency 195.65 THz,2020-06-26 05:29:22.960765,2020-01-17 04:06:46.000000,,2020-06-26 05:29:23.613996,RK1;Yield Failure
QA01071,found encoder ring teeth bend before assembling,2020-06-26 05:29:23.925511,2020-01-31 05:21:34.000000,,2020-06-26 05:29:24.576667,RK1
QA01072,SH19 2D Directivity failed,2020-06-26 05:29:26.754767,,,2020-06-26 05:29:27.412553,RK3
QA01073,Sh 28 Directivity failed,2020-06-26 05:29:27.782966,,,2020-06-26 05:29:28.430044,RK3
QA01074,P2 chipped at the edge,2020-06-26 05:29:28.782816,,,2020-06-26 05:29:29.429269,RK1
QA01075,scratches and dents on EDFA 80,2020-06-26 05:29:29.852420,2020-02-03 00:48:47.000000,,2020-06-26 05:29:30.504279,RK1;Incoming Material;EDFA
QA01076,,2020-06-26 05:29:30.803946,,,2020-06-26 05:29:31.466770,RK1
QA01078,Sh 31 grub screw too tight in core tube,2020-06-26 05:29:32.598202,2020-02-03 22:03:11.000000,,2020-06-26 05:29:33.146844,RK1;Incoming Material
QA01079,scratches on EDFA 1001508-004-0000000005,2020-06-26 05:29:33.564440,2020-02-03 23:34:23.000000,,2020-06-26 05:29:34.210397,EDFA;Incoming Material;RK1
QA01080,Oil leak from Oring,2020-06-26 05:29:34.605202,,2022-01-17 03:55:07.000000,2022-01-17 03:55:07.596527,Incoming Material;RK2
QA01081,Scratches and dents on EDFA 040,2020-06-26 05:29:36.973572,2020-02-04 02:57:52.000000,,2020-06-26 05:29:37.625470,Incoming Material;EDFA;RK1
QA01082,Scratches and dents on EDFA107,2020-06-26 05:29:38.091139,2020-02-04 05:24:36.000000,,2020-06-26 05:29:38.749926,EDFA;RK1;Incoming Material
QA01083,Scratches and dents on EDFA131,2020-06-26 05:29:39.220234,2020-02-04 05:28:57.000000,,2020-06-26 05:29:39.874431,EDFA;RK1;Incoming Material
QA01084,Sigma timeout error in EFT test,2020-06-26 05:29:40.242667,2020-02-04 20:51:30.000000,2021-10-22 01:55:35.000000,2021-10-22 01:55:35.850672,Yield Failure;RK1
QA01085,Scratches and dents on EDFA 165,2020-06-26 05:29:41.782183,2020-02-04 21:14:31.000000,,2020-06-26 05:29:42.325965,RK1;Incoming Material
QA01086,Dents on the retro-reflector,2020-06-26 05:29:42.695870,,,2020-06-26 05:29:43.237505,RK1;Incoming Material
QA01087,Temperature Dependent Engine Performance,2020-06-26 05:29:43.540568,2020-02-04 13:00:00.000000,2021-10-21 02:41:41.000000,2021-10-21 02:41:41.354350,RK2
QA01088,prism 1 had some scratch,2020-06-26 05:29:44.326978,,,2020-06-26 05:29:44.870469,RK1;Incoming Material
QA01089,Goku 5 Wobble,2020-06-26 05:29:45.383242,,2020-08-31 03:19:22.000000,2020-08-31 03:19:22.874667,Yield Failure;RK3
QA01090,E194 failed EFT,2020-06-26 05:29:51.396078,2020-02-06 02:21:38.000000,,2020-06-26 05:29:52.055898,RK1;Yield Failure
QA01093,Failed ESM after edfa,2020-06-26 05:29:54.290787,2020-02-07 02:33:17.000000,,2020-06-26 05:29:54.888808,RK1;Yield Failure
QA01094,Cosmetic Defect on Bottom Seat,2020-06-26 05:29:55.296559,2020-02-07 03:26:32.000000,,2020-06-26 05:29:55.960845,RK1;EDFA;Incoming Material
QA01095,Cosmetic Defect on Bottom Seat,2020-06-26 05:29:56.365043,2020-02-07 03:27:57.000000,2021-10-21 02:42:13.000000,2021-10-21 02:42:13.506424,RK1;Incoming Material;EDFA
QA01096,E284 failed APD Calibration,2020-06-26 05:29:57.147048,2020-02-09 20:54:00.000000,2021-10-24 23:45:44.000000,2021-10-24 23:45:44.106901,Yield Failure;RK1
QA01097,E285 failed ESM with EDFA at last frequency,2020-06-26 05:29:58.461672,2020-02-09 21:02:54.000000,2021-10-24 23:46:22.000000,2021-10-24 23:46:22.090865,Yield Failure;RK1
QA01098,SH33 Window #53 has scratches,2020-06-26 05:29:59.781310,,,2020-06-26 05:30:00.491657,RK1
QA01132,Core directivity failed,2020-06-26 05:30:02.014755,,2021-10-24 23:47:54.000000,2021-10-24 23:47:54.050759,Yield Failure;RK1
QA01133,E284 failed EFT,2020-06-26 05:30:03.264279,2020-02-12 01:03:43.000000,2021-10-24 23:48:25.000000,2021-10-24 23:48:25.259258,Yield Failure;RK1
QA01134,core struck in lower substructure,2020-06-26 05:30:05.754293,,,2020-06-26 05:30:06.409118,Incoming Material;RK1
QA01135,Can't start MZT it prompt Attenuation failed,2020-06-26 05:30:06.762965,2020-02-13 02:31:57.000000,,2020-06-26 05:30:07.316413,Manufacturing Process;RK1
QA01136,Scratch on the corner  effecting Directivity,2020-06-26 05:30:07.681670,,,2020-06-26 05:30:08.353444,Incoming Material;RK1
QA01137,E286 failed ESM with EDFA at last frequency in CH1,2020-06-26 05:30:08.736647,2020-02-13 20:43:07.000000,,2020-06-26 05:30:09.436232,RK1
QA01138,"EFT failed due to hollow motor comm, ch 3 & 4. After introduction of firmware 3005",2020-06-26 05:30:09.820713,2020-02-14 00:06:12.000000,2021-10-24 23:51:40.000000,2021-10-24 23:51:40.347083,RK1
QA01138,"EFT failed due to hollow motor comm, ch 3 & 4. After introduction of firmware 3005",2020-06-26 05:30:10.688586,2020-02-14 00:06:12.000000,,2020-06-26 05:30:11.354881,RK2
QA01138,"EFT failed due to hollow motor comm, ch 3 & 4. After introduction of firmware 3005",2020-06-26 05:30:11.729922,2020-02-14 00:06:12.000000,,2020-06-26 05:30:12.388288,RK2
QA01139,Sh. 37 grub screw too tight in core tube,2020-06-26 05:30:12.741259,,,2020-06-26 05:30:13.284465,Incoming Material;RK1
QA01140,Failed APD Cal ch1 -67.58dbm,2020-06-26 05:30:13.610370,2020-02-17 03:00:35.000000,2021-10-22 03:20:18.000000,2021-10-22 03:20:18.522984,RK1
QA01141,SH33 Conduit came off at LiFT,2020-06-26 05:30:15.031062,,,2020-06-26 05:30:16.189707,RK2
QA01142,No sealing test data from supplier,2020-06-26 05:30:16.575008,,2021-10-22 03:21:08.000000,2021-10-22 03:21:08.648669,RK1;Incoming Material
QA01143,Front housing painting defect,2020-06-26 05:30:17.831872,2020-02-18 03:03:16.000000,,2022-09-07 05:23:14.044629,Sensorhead;Paint
QA01144,scratching PCB because encoder ring not properly mounted,2020-06-26 05:30:18.751868,2020-02-18 05:18:33.000000,,2020-06-26 05:30:19.349421,RK1;Manufacturing Process
QA01145,Directivity failed changed Lower Sub & Grating Clamps,2020-06-26 05:30:19.723946,,,2020-06-26 05:30:20.380437,RK3
QA01146,Wobble at LiFT,2020-06-26 05:30:20.753457,,,2020-06-26 05:30:21.533666,RK3
QA01148,EFT failed because of hollow motor 3&4,2020-06-26 05:30:22.696328,2020-02-20 00:02:16.000000,,2020-06-26 05:30:23.344443,RK2
QA01149,EFT failed because of hollow motor 3&4,2020-06-26 05:30:23.717561,2020-02-20 00:08:22.000000,,2020-06-26 05:30:24.386203,RK2
QA01150,ESM with EDFA failed at last frequency,2020-06-26 05:30:24.759490,2020-02-20 01:13:38.000000,,2020-06-26 05:30:25.409152,RK1
QA01151,EFT failed because of hollow motor 3&4,2020-06-26 05:30:25.786597,2020-02-20 02:39:21.000000,,2020-06-26 05:30:26.448164,RK2
QA01152,Motor electrical cable fault,2020-06-26 05:30:26.822174,,,2020-06-26 05:30:27.369857,Incoming Material;RK1;Yield Failure
QA01153,Horns Performance Bug,2020-06-26 05:30:27.726535,,2020-08-31 03:19:37.000000,2020-08-31 03:19:37.473307,RK3;LIDAR System;Horns
QA01154,retro test fail,2020-06-26 05:30:28.784628,2020-03-09 21:56:28.000000,,2020-06-26 05:30:29.518257,RK1
QA01155,Stator Hole not tapped/drilled,2020-06-26 05:30:29.872489,,,2020-06-26 05:30:30.423152,Incoming Material
QA01156,,2020-06-26 05:30:30.749616,,,2020-06-26 05:30:31.290929,Incoming Material;RK1
QA01157,Screw thread failed,2020-06-26 05:31:04.986951,,,2020-06-26 05:31:05.775946,Incoming Material;RK1
QA01158,,2020-06-26 05:31:06.106118,,,2020-06-26 05:31:06.653482,RK1;Incoming Material
QA01159,,2020-06-26 05:31:06.982069,,,2020-06-26 05:31:07.542854,RK1;Incoming Material
QA01160,Crystal Tube SN 75 failed QCP 5019,2020-06-26 05:31:07.951916,,,2020-06-26 05:31:08.629823,RK1;Incoming Material
QA01161,Lower substructure failed GII QCP 4668&4794,2020-06-26 05:31:09.044748,2020-03-10 22:05:49.000000,,2020-06-26 05:31:09.832724,Incoming Material;RK1
QA01162,failed GII QCP 4668(Axial Alignment),2020-06-26 05:31:10.308905,2020-03-11 03:52:25.000000,,2020-06-26 05:31:10.866523,Incoming Material;RK1
QA01163,Tube stuck in the lower substructure,2020-06-26 05:31:11.306858,2020-03-11 03:58:12.000000,,2020-06-26 05:31:11.977662,Incoming Material;RK1
QA01164,Bearing became rusted after cleaning process,2020-06-26 05:31:12.405775,,,2020-06-26 05:31:13.400961,bearing;RK2;Manufacturing Process
QA01165,,2020-06-26 05:31:13.755032,,,2020-06-26 05:31:14.306932,Incoming Material;RK1
QA01166,Code load failed,2020-06-26 05:31:14.662958,2020-03-10 23:12:31.000000,2021-10-24 23:53:52.000000,2021-10-24 23:53:52.894981,Manufacturing Process;RK1
QA01167,E291 failed ESM,2020-06-26 05:31:15.467516,2020-03-11 23:10:55.000000,2021-01-15 02:14:42.000000,2021-01-15 02:14:42.643596,Yield Failure;RK1
QA01168,E266 failed black car test at CH2,2020-06-26 05:31:16.296443,2020-03-12 00:11:11.000000,2021-10-24 23:57:05.000000,2021-10-24 23:57:05.659093,RK1;Yield Failure
QA01169,Ffailed QCP 391,2020-06-26 05:31:17.348915,2020-03-13 00:36:35.000000,,2020-06-26 05:31:17.915151,Incoming Material;RK1
QA01170,Both side of window have imperfection,2020-06-26 05:31:18.271619,2020-03-13 00:38:29.000000,2021-10-19 05:24:45.000000,2021-10-19 05:24:45.577303,Archive;RK1
QA01171,PCB broken by Andrew Young during code load,2020-06-26 05:31:19.272509,2020-03-13 04:15:09.000000,2020-07-08 01:55:10.000000,2020-07-08 01:55:10.440603,RK1
QA01172,EFT failed at 25 degree,2020-06-26 05:31:20.170248,2020-03-15 21:15:37.000000,2021-10-24 23:57:46.000000,2021-10-24 23:57:46.929279,RK1;Incoming Material
QA01173,Failed QCP4690 for no supplier data,2020-06-26 05:31:21.014277,2020-03-17 02:22:34.000000,,2020-06-26 05:31:21.702139,RK1;Incoming Material
QA01174,,2020-06-26 05:31:22.035304,,,2020-06-26 05:31:22.591580,RK1;Incoming Material
QA01175,Static Grating Clamp partially Failed QCP4153,2020-06-26 05:31:22.975834,2020-03-17 21:49:25.000000,,2020-06-26 05:31:23.637707,RK1;Incoming Material
QA01176,E291 failed EFT CH1 at 25 degree,2020-06-26 05:31:24.051598,2020-03-18 00:45:29.000000,2021-10-24 23:58:16.000000,2021-10-24 23:58:16.803772,Yield Failure;RK1
QA01177,APD calibration falied in APD 2,2020-06-26 05:31:24.849806,2020-03-18 00:53:28.000000,2021-10-24 23:58:46.000000,2021-10-24 23:58:46.368043,RK1;Yield Failure
QA01178,E295 failed ESM,2020-06-26 05:31:25.684154,2020-03-18 00:56:30.000000,,2020-06-26 05:31:26.347760,Yield Failure;Manufacturing;RK1
QA01179,E294 failed ESM post EDFA,2020-06-26 05:31:26.678093,2020-03-18 01:02:48.000000,,2020-06-26 05:31:27.337980,RK1
QA01179,E294 failed ESM post EDFA,2020-06-26 05:31:27.648120,2020-03-18 01:02:48.000000,,2020-06-26 05:31:28.314365,RK1
QA01180,Failed ESM after edfa,2020-06-26 05:31:28.694236,2020-03-18 21:48:54.000000,,2020-06-26 05:31:29.352143,RK1
QA01181,Failed ESM after edfa,2020-06-26 05:31:29.737260,2020-03-18 23:00:13.000000,,2020-06-26 05:31:30.417909,RK1
QA01182,Code Load Failed,2020-06-26 05:31:30.775335,2020-03-19 23:09:44.000000,,2020-06-26 05:31:31.327410,Manufacturing Process;RK1
QA01183,Persistent stains on sensorhead window,2020-06-26 05:31:31.631159,,2020-10-26 21:33:43.000000,2020-10-26 21:33:43.072765,RK1
QA01184,ESM post EDFA failed in CH1,2020-06-26 05:31:33.399899,2020-03-20 02:31:45.000000,,2020-06-26 05:31:34.052749,RK1
QA01185,,2020-06-26 05:31:34.379608,,,2020-06-26 05:31:34.930921,Incoming Material;RK1
QA01186,1 pcs clamp failed QCP4219,2020-06-26 05:31:35.317003,2020-03-23 02:19:27.000000,,2020-06-26 05:31:35.996377,RK1;Incoming Material
QA01187,black car and range fail,2020-06-26 05:31:36.353122,2020-03-23 02:43:10.000000,2021-10-24 23:59:22.000000,2021-10-24 23:59:22.296832,Yield Failure;RK1
QA01188,Failed QCP4669(thread gauge),2020-06-26 05:31:37.214440,2020-03-24 21:06:28.000000,,2020-06-26 05:31:37.989360,Incoming Material;RK1
QA01189,,2020-06-26 05:31:38.393624,,,2020-06-26 05:31:39.172283,Incoming Material;RK1
QA01190,Failed GII QCP 1118,2020-06-26 05:31:39.612174,2020-03-24 21:15:22.000000,,2020-06-26 05:31:40.428152,RK1;Incoming Material
QA01191,,2020-06-26 05:31:40.803795,,,2020-06-26 05:31:41.461797,Incoming Material;RK1
QA01192,Failed QCP 4179,2020-06-26 05:31:41.912502,2020-03-24 21:30:14.000000,,2020-06-26 05:31:42.700151,Incoming Material;RK1;Lower substructure
QA01193,,2020-06-26 05:31:43.075481,,,2020-06-26 05:31:43.750206,Incoming Material;RK1
QA01194,Front housing has some scratches,2020-06-26 05:31:44.116481,,,2020-06-26 05:31:44.658568,RK1;Incoming Material
QA01195,Failed APD Cal. Ch1 low sensitivity.,2020-06-26 05:31:45.022951,2020-03-25 03:30:42.000000,,2020-06-26 05:31:45.603265,RK1;Yield Failure
QA01196,Tight screw holes,2020-06-26 05:31:45.982794,,,2020-06-26 05:31:46.645349,RK1;Incoming Material
QA01197,E291 failed ESM post EDFA,2020-06-26 05:31:47.026965,2020-03-26 23:20:10.000000,,2020-06-26 05:31:47.575484,RK1
QA01198,E298 failed ESM,2020-06-26 05:31:47.947820,2020-03-26 23:23:17.000000,,2020-06-26 05:31:48.502755,Yield Failure;RK1
QA01199,E311 failed ESM post EDFA,2020-06-26 05:31:48.979060,2020-03-27 02:21:53.000000,,2020-06-26 05:31:49.521426,RK1
QA01200,Failed QCP 4153,2020-06-26 05:31:49.896756,2020-03-27 04:20:02.000000,,2020-06-26 05:31:50.683071,RK1;Incoming Material
QA01201,G5 Azimuth Polarity,2020-06-26 05:31:51.176422,,2021-10-25 00:00:32.000000,2021-10-25 00:00:32.059970,Manufacturing;RK2
QA01202,Fiber with tight bending radius caused lost in intensty in customer product,2020-06-26 05:31:52.756204,,2021-10-19 06:32:18.000000,2021-10-19 06:32:18.787393,Low Reflectivity;RK2;Pointcloud
QA01203,"Point cloud review fail, zero order noise too high",2020-06-26 05:31:53.781190,2020-03-30 21:26:57.000000,2021-10-25 00:03:19.000000,2021-10-25 00:03:19.454243,RK1
QA01204,Transceiver Directivity Failed.,2020-06-26 05:31:54.661484,2020-03-29 22:18:25.000000,,2020-06-26 05:31:55.210953,RK1;Yield Failure
QA01205,Core Directivity Failed.,2020-06-26 05:31:55.566026,2020-03-30 22:39:44.000000,,2020-06-26 05:31:56.111667,RK1;Yield Failure
QA01206,Unacceptable Number of Returns from Dark Cars,2020-06-26 05:31:56.445745,2020-03-31 20:21:23.000000,,2022-08-17 00:01:40.112499,RK2
QA01208,Failed ESM after EDFA at last frequencies,2020-06-26 05:31:58.433811,2020-04-01 02:29:07.000000,,2020-06-26 05:31:58.976044,RK1;Yield Failure
QA01209,"2D-DIRECTIVITY ,Green spikes",2020-06-26 05:31:59.357094,,,2020-06-26 05:32:00.192332,RK2
QA01210,Transceiver Directivity Failed.,2020-06-26 05:32:00.549121,2020-04-01 20:57:55.000000,,2020-06-26 05:32:01.110492,RK1;Yield Failure
QA01211,E312 failed ESM post EDFA,2020-06-26 05:32:01.506681,2020-04-02 00:13:21.000000,,2020-06-26 05:32:02.197918,RK1
QA01212,One substructure  failed QCP for no supplier data,2020-06-26 05:32:02.647780,2020-04-06 01:45:13.000000,,2020-06-26 05:32:03.580547,Incoming Material;RK1
QA01213,Baraja - Low power 1106 error,2020-06-26 05:32:03.968539,,2021-10-25 00:04:25.000000,2021-10-25 00:04:25.432062,Output_Power;RK2
QA01214,EMC  cable has been replaced,2020-06-26 05:32:04.957561,2020-04-06 22:57:10.000000,,2020-06-26 05:32:05.622265,Incoming Material;Yield Failure;RK1
QA01215,Directivity failed,2020-06-26 05:32:05.988528,,,2020-06-26 05:32:06.654008,RK1;Yield Failure
QA01216,EDFA [#238] has low output power.,2020-06-26 05:32:07.058553,,2021-10-19 08:19:48.000000,2021-10-19 08:19:48.262098,Incoming Material;RK1
QA01217,EDFA [#236] has low output power on Ch2.,2020-06-26 05:32:08.176421,2020-04-09 00:06:12.000000,,2020-06-26 05:32:09.040919,RK1;Incoming Material
QA01218,Incorrect retro flagging of metal rack,2020-06-26 05:32:09.383181,,,2020-06-26 05:32:10.091021,RK2
QA01219,"Failed Hardwar Test,  Motor comm ch2  is not working.",2020-06-26 05:32:10.452137,2020-04-15 23:11:36.000000,,2020-06-26 05:32:11.177803,RK1;Yield Failure
QA01220,Fiber Break Error,2020-06-26 05:32:11.485779,,2021-10-25 00:05:48.000000,2021-10-25 00:05:47.997520,RK2
QA01221,Intensity calibration incorrect for customer units,2020-06-26 05:32:12.778752,,2021-10-29 00:23:50.000000,2021-10-29 00:23:49.977361,RK2
QA01222,Failed QCP 04669,2020-06-26 05:32:16.285838,2020-04-17 04:58:49.000000,,2020-06-26 05:32:16.945765,RK1;Incoming Material
QA01223,Failed QCP01118/04179/04180,2020-06-26 05:32:17.370523,2020-04-17 05:05:03.000000,,2020-06-26 05:32:18.039784,RK1;Incoming Material
QA01224,Optical fiber TX and RX was labelled incorrectly for customer install,2020-06-26 05:32:18.630054,,,2020-06-26 05:32:20.280296,Manufacturing Process;RK2
QA01225,No Strain relief on Electric cable,2020-06-26 05:32:20.701989,,,2020-06-26 05:32:21.266536,Incoming Material;RK1
QA01226,2-way IL failed on Horizontal box,2020-06-26 05:32:21.657717,,,2020-06-26 05:32:22.462901,RK1;Yield Failure
QA01227,2_way IL failed on Vertical Box,2020-06-26 05:32:22.873190,,,2020-06-26 05:32:23.703033,RK1;Yield Failure
QA01235,Horn removal on VCT playtables,2020-06-26 05:32:30.021752,,2021-10-25 00:10:28.000000,2021-10-25 00:10:28.029683,RK2
QA01250,FTA fail (replace Fibre array),2020-06-26 05:32:47.162066,,,2020-06-26 05:32:47.727143,Yield Failure;RK1;Incoming Material
QA01251,replace Fibre array broken,2020-06-26 05:32:48.085036,,,2020-06-26 05:32:48.666022,RK1;Manufacturing Process
QA01252,Hollow Motor test Failed Encoder Gap,2020-06-26 05:32:49.024672,2020-05-06 04:50:34.000000,,2020-06-26 05:32:49.570767,RK1;Yield Failure
QA01252,Hollow Motor test Failed Encoder Gap,2020-06-26 05:32:49.927071,2020-05-06 04:50:34.000000,,2020-06-26 05:32:50.483490,Yield Failure;RK1
QA01253,Crystal Top Clamp failed QCP5070,2020-06-26 05:32:50.865731,2020-05-07 02:23:27.000000,,2020-06-26 05:32:51.458086,RK1;Incoming Material
QA01254,Crystal Shim 30 deg failed QCP5061 and 5062,2020-06-26 05:32:51.845926,2020-05-07 03:38:22.000000,,2020-06-26 05:32:52.413826,Incoming Material;RK1
QA01287,Please ignore this is a test,2020-06-26 05:33:18.167451,,,2020-06-26 05:33:18.721020,RK1
QA01289,CH1 VFOV fail,2020-06-26 05:33:19.940092,2020-06-18 23:06:01.000000,2021-10-25 00:36:27.000000,2021-10-25 00:36:27.585332,RK1
QA01291,black target and HFOV,2020-06-26 05:33:21.539672,,2021-10-25 00:37:47.000000,2021-10-25 00:37:47.659835,RK1
QA01414,three systems failed at black target and or FOV,2020-07-17 04:49:05.070655,,2021-10-25 01:39:04.000000,2021-10-25 01:39:04.755886,RK1
QA01430,EDFA Isolator Failure,2020-07-30 02:11:02.894530,,2020-11-13 00:07:55.000000,2020-11-13 00:07:55.248091,Optics;EDFA;RK3
QA01441,Internal Audit - Calibration and Maintenance,2020-08-08 10:48:22.775753,,2020-12-04 05:37:43.000000,2020-12-04 05:37:43.272697,RK2
QA01442,Internal Aduit - Document Control,2020-08-08 10:50:32.480449,2020-08-08 06:34:01.000000,2022-05-05 06:41:03.000000,2022-05-05 06:41:02.984238,RK2
QA01443,Internal Audit - Software Development,2020-08-08 10:53:12.467778,,2020-12-04 03:46:35.000000,2020-12-04 03:46:35.324876,RK2
QA01445,Internal Audit - Incoming Goods,2020-08-08 10:57:42.724563,,2020-12-04 05:33:31.000000,2020-12-04 05:33:31.408850,RK2
QA01446,Internal Audit - Rig Design Process,2020-08-08 11:07:41.125690,,2020-12-04 05:31:49.000000,2020-12-04 05:31:49.465138,RK2
QA01450,E338 failed ESM before EDFA- laser cal issue rev34,2020-08-12 01:00:28.320967,2020-08-12 00:53:31.000000,2022-01-17 03:43:15.000000,2022-01-17 03:43:15.828080,RK2
QA01451,"Internal Audit - ECO, DA, QA",2020-08-14 00:32:59.408571,,2020-11-24 13:50:54.000000,2020-11-24 13:50:54.123052,RK2
QA01452,E339 laser calibration failed repeatedly,2020-08-18 23:18:20.415091,2020-08-16 23:10:40.000000,2020-08-18 23:51:17.000000,2020-08-18 23:51:17.308392,RK2
QA01453,QCP4177 failed,2020-08-19 23:55:21.709579,2020-08-19 23:51:14.000000,2020-11-26 23:54:38.000000,2020-11-26 23:54:38.760752,RK1;Lower substructure
QA01454,Ffailed QCP 5017,2020-08-20 00:01:47.407839,2020-08-20 00:01:52.000000,2021-11-14 23:03:19.000000,2021-11-14 23:03:19.391093,RK1
QA01455,Thread on the Heat sink are broken. The Screw can't be tighten.,2020-08-20 03:50:39.899685,2020-08-20 03:47:10.000000,2020-09-07 06:30:03.000000,2020-09-07 06:30:03.635172,RK1
QA01456,conduit came off,2020-08-20 03:58:00.708407,2020-08-20 04:00:20.000000,2020-08-26 05:40:08.000000,2020-11-27 02:53:37.207600,RK1
QA01457,E262 failed ESM after EDFA,2020-08-26 01:29:33.041688,2020-08-26 01:25:32.000000,2020-09-08 03:06:05.000000,2020-09-08 03:06:05.534814,RK2
QA01461,Conduit came loose from conduit gland,2020-08-31 22:27:47.089425,2020-08-31 22:10:44.000000,2020-11-27 02:54:23.000000,2020-11-27 02:54:23.142093,Conduit;Sensorhead
QA01462,SH 9 (G6) Core tube Dir failed on ch2,2020-08-31 23:41:58.636811,2020-08-31 23:28:12.000000,2020-11-27 03:44:00.000000,2020-11-27 03:44:00.706178,RK1
QA01468,E330  CH1 Failed ESM after EDFA,2020-09-07 04:16:44.790128,2020-09-07 04:13:40.000000,2020-09-08 03:05:19.000000,2020-09-08 03:05:19.545045,RK2
QA01471,SH205 (FMG RMA) Failed Noise test,2020-09-09 23:40:27.352001,2020-09-09 23:27:28.000000,2020-09-22 03:44:30.000000,2020-09-22 03:44:30.315155,RK1
QA01472,E317 Failed 1 playtable @ Laser Cal,2020-09-10 00:02:31.403032,2020-09-09 23:59:44.000000,2020-09-22 03:34:00.000000,2020-09-22 03:34:00.782893,RK1
QA01473,E261 - ch1 & ch2 Failed ESM post EDFA,2020-09-10 01:27:07.192013,2020-09-10 01:15:22.000000,2020-09-13 12:48:27.000000,2020-09-13 12:48:27.332973,RK2
QA01474,SH186 (FMG RMA) failed F2A with wrong IL detection,2020-09-10 04:54:30.592402,,2020-09-22 03:43:15.000000,2020-09-22 03:43:15.037665,RK1
QA01475,E193 Failed APD cal.  ch2 failed @ 50deg.,2020-09-15 22:06:01.336659,2020-09-15 22:03:53.000000,2020-11-30 03:59:44.000000,2020-11-30 03:59:44.611868,RK1
QA01476,E317 failed ESM after EDFA,2020-09-15 22:10:07.127672,2020-09-14 22:07:25.000000,2020-09-22 03:40:49.000000,2020-09-22 03:40:49.381103,RK1
QA01477,Old Work Instruction  Issue,2020-09-15 22:53:15.890989,2020-07-22 01:59:06.000000,2020-11-27 04:27:32.000000,2020-11-27 04:27:32.433467,RK2
QA01478,False Positive Fibre break error,2020-09-17 01:02:48.477492,,2022-01-17 03:55:18.000000,2022-01-17 03:55:18.301836,RK2
QA01479,Failed @ Transceiver Directivity,2020-09-18 08:28:21.270482,2020-09-18 08:13:22.000000,2020-11-27 04:22:26.000000,2020-11-27 04:22:26.223521,RK1
