po_id,po_reference,order_date,contractual_date,updated_date,scheduled_date,due_date,total_amount,taxed_amount,untaxed_amount,paid_amount,unpaid_amount,paid_amount_aud,currency_rate,currency,payment,po_status,vendor_reference,expense_type,receipt_count,vendor_name,requested_by,created_by,updated_by,department,received,payment_terms,purchasetype
2675,PO06674,2021-12-14 03:27:11.000000,2021-12-14 03:27:11.000000,2022-02-11 10:59:38.447029,2022-01-05 03:27:27.000000,2022-01-05,74.97,6.81,68.16,74.97,0.0,74.97,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Seton Australia,Jamie Ball,Jamie Ball,OdooBot,A018 - Facilities,yes,0.0,Expense
2526,PO06525,2021-11-23 23:13:01.000000,2021-11-23 23:13:01.000000,2022-02-11 10:59:38.447029,2021-12-12 23:44:20.000000,2021-12-12,71.52,6.51,65.01,71.52,0.0,71.52,AUD,1.0,Paid,purchase,Buy online,capital,0,Penn Elcom Online,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Expense
799,PO04798,2021-02-04 04:16:57.000000,2021-03-06 04:16:57.000000,2022-02-11 10:59:38.447029,2021-05-31 05:19:14.000000,2021-06-30,5362.5,487.5,4875.0,5362.5,0.0,5362.5,AUD,1.0,Paid,purchase,,non_capital,0,Open Wiring Systems,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
1044,PO05043,2021-03-23 22:52:57.000000,2021-03-23 22:52:57.000000,2022-02-11 10:59:38.447029,2021-11-11 22:57:05.000000,2021-11-11,55000.0,5000.0,50000.0,55000.0,0.0,55000.0,AUD,1.0,Paid,purchase,Quote: PO 4400192813,non_capital,0,Paper Moose,Jamie Ball,Jamie Ball,OdooBot,A010 - Marketing,yes,0.0,Not Specified
589,PO04588,2020-12-21 02:24:44.000000,2021-01-20 02:24:44.000000,2022-02-11 10:59:38.447029,2020-12-22 02:24:59.000000,2021-01-21,93.76,8.52,85.24,93.76,0.0,93.76,AUD,1.0,Paid,purchase,,non_capital,0,RS Components Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
2925,PO06924,2022-02-06 23:42:58.000000,2022-03-08 23:42:58.000000,2022-03-22 23:25:37.420133,2022-02-06 23:46:36.000000,2022-03-08,82.02,7.46,74.56,82.02,0.0,82.02,AUD,1.0,Paid,done,buy online,,0,RS Components Pty Ltd,Wai Wai Lay,Gordon Ding,Nikki Tang,C002 - Supply Chain,yes,30.0,Expense
329,PO04328,2020-10-21 23:35:13.000000,2020-10-21 23:35:13.000000,2022-02-11 10:59:38.447029,2020-10-26 23:35:32.000000,2020-10-26,478.5,43.5,435.0,478.5,0.0,478.5,AUD,1.0,Paid,purchase,,non_capital,0,Kleentek,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,,Not Specified
1144,PO05143,2021-04-16 01:55:01.000000,2021-04-16 01:55:01.000000,2022-02-11 10:59:38.447029,2021-05-03 23:12:03.000000,2021-05-03,1110.0,0.0,1110.0,1110.0,0.0,1110.0,EUR,1.0,Paid,purchase,Buy online,non_capital,0,Koheron,Harry Dudley-Bestow,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Not Specified
2150,PO06149,2021-10-06 22:06:19.000000,2021-11-05 22:06:19.000000,2022-02-11 10:59:38.447029,2021-10-13 22:07:52.000000,2021-11-12,231.66,21.06,210.6,231.66,0.0,231.66,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Duncan Ross,Jamie Ball,OdooBot,Engineering - Software,yes,30.0,Expense
2598,PO06597,2021-12-02 03:07:43.000000,2022-01-01 03:07:43.000000,2022-02-11 10:59:38.447029,2021-12-09 03:08:27.000000,2022-01-08,284.53,25.87,258.66,300.48,-15.95,300.48,AUD,1.0,Paid,purchase,,non_capital,0,Mektronics Australia Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Expense
1585,PO05584,2021-07-06 23:04:04.000000,2021-07-06 23:04:04.000000,2022-02-11 10:59:38.447029,2021-08-03 23:10:57.000000,2021-08-03,1760.0,0.0,1760.0,1760.0,0.0,1760.0,USD,1.0,Paid,purchase,Email Quote Simon Wang,non_capital,0,"Suzhou TFC Optical Communication Co.,Ltd",John Levstek,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
2391,PO06390,2021-11-08 04:31:02.000000,2021-12-08 04:31:02.000000,2022-02-11 10:59:38.447029,2021-11-15 04:31:26.000000,2021-12-15,39.95,3.63,36.32,39.95,0.0,39.95,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Ink Station,Jamie Ball,Jamie Ball,OdooBot,A018 - Facilities,yes,30.0,Expense
1022,PO05021,2021-03-18 02:24:10.000000,2021-04-17 02:24:10.000000,2022-02-11 10:59:38.447029,2021-03-23 02:24:32.000000,2021-04-22,6165.0,0.0,6165.0,6165.0,0.0,6165.0,USD,1.0,Paid,purchase,,non_capital,0,Future Electronics,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
944,PO04943,2021-03-05 02:42:47.000000,2021-04-04 02:42:47.000000,2022-02-11 10:59:38.447029,2021-03-15 02:43:15.000000,2021-04-14,429.0,39.0,390.0,429.0,0.0,429.0,AUD,1.0,Paid,purchase,,non_capital,0,Open Wiring Systems,Daniel Wilkinson-Thompson,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Not Specified
2951,PO06950,2022-02-09 03:53:42.000000,2022-03-11 03:53:42.000000,2022-03-07 06:47:00.753279,2022-02-23 03:53:42.000000,2022-03-25,578.8,52.62,526.18,578.84,-0.04,578.84,AUD,1.0,Paid,done,buy online,non_capital,0,Digi-Key Electronics,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Inventor
2601,PO06600,2021-12-02 03:19:03.000000,2021-12-02 03:19:03.000000,2022-02-11 10:59:38.447029,2021-12-08 22:25:19.000000,2021-12-08,517.72,41.61,476.11,517.72,0.0,517.72,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Bulk Acrylics,Arjun Abayasingam,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
551,PO04550,2020-12-14 23:22:34.000000,2021-01-13 23:22:34.000000,2022-02-11 10:59:38.447029,2020-12-15 23:22:52.000000,2021-01-14,291.98,26.54,265.44,291.98,0.0,291.98,AUD,1.0,Paid,purchase,,non_capital,0,RS Components Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
2540,PO06539,2021-11-25 04:03:01.000000,2021-11-25 04:03:01.000000,2022-02-21 03:07:13.006589,2021-11-30 04:03:36.000000,2021-11-30,10200.0,0.0,10200.0,10200.0,0.0,10200.0,USD,1.0,Paid,purchase,INV-6434,non_capital,0,Sling & Stone LLC,Jamie Ball,Jamie Ball,Anna Bui,A010 - Marketing,yes,0.0,Expense
30,PO04029,2020-07-06 00:43:41.000000,2020-07-06 00:43:41.000000,2022-02-11 10:59:38.447029,2020-07-10 00:44:20.000000,2020-07-10,75.41,6.86,68.55,75.41,0.0,75.41,AUD,1.0,Paid,purchase,Bought Already,non_capital,0,"Mouser Electronics, Inc.",Fernando Diaz,Jamie Ball,OdooBot,R002 - Technology Development,yes,,Not Specified
981,PO04980,2021-03-11 00:27:12.000000,2021-04-10 00:27:12.000000,2022-02-11 10:59:38.447029,2021-03-12 00:59:03.000000,2021-04-11,146.74,13.34,133.4,146.74,0.0,146.74,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Not Specified
2149,PO06148,2021-10-06 21:52:01.000000,2021-10-06 21:52:01.000000,2022-02-11 10:59:38.447029,2021-10-13 21:53:19.000000,2021-10-13,197.28,17.92,179.36,197.28,0.0,197.28,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Bunnings Group Limited,Andrew Bligh,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Expense
1334,PO05333,2021-05-23 23:33:32.000000,2021-05-23 23:33:32.000000,2022-02-11 10:59:38.447029,2021-06-03 23:34:18.000000,2021-06-03,2145.0,195.0,1950.0,2145.0,0.0,2145.0,AUD,1.0,Paid,purchase,,non_capital,0,MHA Products,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,0.0,Expense
255,PO04254,2020-09-27 23:57:22.000000,2020-10-27 23:57:22.000000,2022-02-11 10:59:38.447029,2020-10-08 23:06:40.000000,2020-11-07,57.56,5.23,52.33,57.56,0.0,57.56,AUD,1.0,Paid,purchase,Order Online using Trade Account,non_capital,0,Element14 Pty Ltd,Matthew Eyles,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
1678,PO05677,2021-07-20 01:33:20.000000,2021-07-20 01:33:20.000000,2022-02-11 10:59:38.447029,2021-07-22 01:36:16.000000,2021-07-22,48.62,4.42,44.2,48.62,0.0,48.62,AUD,1.0,Paid,purchase,Buy online,non_capital,0,The Fastener Factory (AKA Hardware Bargains),Matt Haines,Jamie Ball,OdooBot,R016 - Engineering - Optical,yes,0.0,Expense
296,PO04295,2020-10-11 23:16:25.000000,2020-11-10 23:16:25.000000,2022-02-11 10:59:38.447029,2021-01-03 23:17:59.000000,2021-02-02,94.34,8.58,85.76,94.34,0.0,94.34,AUD,1.0,Paid,purchase,,non_capital,0,Element14 Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
209,PO04208,2020-09-02 01:43:50.000000,2020-09-02 01:43:50.000000,2022-02-11 10:59:38.447029,2020-09-11 01:47:00.000000,2020-09-11,31.19,0.0,31.19,31.19,0.0,31.19,AUD,1.0,Paid,purchase,Buy Online,non_capital,0,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",Dominic Chan,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,0.0,Not Specified
1748,PO05747,2021-07-29 05:38:00.000000,2021-08-12 05:38:00.000000,2022-02-11 10:59:38.447029,2021-09-02 05:38:00.000000,2021-09-16,62000.0,0.0,62000.0,62000.0,0.0,62000.0,USD,1.0,Paid,purchase,,non_capital,0,SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,14.0,Inventor
947,PO04946,2021-03-05 02:54:15.000000,2021-04-04 02:54:15.000000,2022-02-11 10:59:38.447029,2021-03-09 02:55:14.000000,2021-04-08,46.31,4.21,42.1,46.31,0.0,46.31,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Charlie Deng,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
761,PO04760,2021-02-02 03:07:38.000000,2021-03-04 03:07:38.000000,2022-02-11 10:59:38.447029,2021-04-15 04:07:38.000000,2021-05-15,906.76,82.43,824.33,906.76,0.0,906.76,AUD,1.0,Paid,purchase,Quote: 151005,non_capital,0,Mektronics Australia Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Not Specified
90,PO04089,2020-07-16 04:28:05.000000,2020-08-15 04:28:05.000000,2022-02-11 10:59:38.447029,2020-07-02 04:28:48.000000,2020-08-01,385.0,35.0,350.0,385.0,0.0,385.0,AUD,1.0,Paid,purchase,Duplicate of PO02961,non_capital,0,ALLIED CONNECTORS (Aus Agents for SOURIAU),Michael Woods,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Not Specified
904,PO04903,2021-02-28 22:21:49.000000,2021-03-30 22:21:49.000000,2022-02-11 10:59:38.447029,2021-03-28 22:21:49.000000,2021-04-27,423.5,38.5,385.0,445.5,-22.0,445.5,AUD,1.0,Paid,purchase,,non_capital,0,Micro Fasteners Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
3133,PO07132,2022-03-17 22:46:11.000000,2022-03-17 22:46:11.000000,2022-04-01 03:54:42.802874,2022-03-24 22:46:58.000000,2022-03-24,74.97,6.81,68.16,74.97,0.0,74.97,AUD,1.0,Paid,done,Buy online,,0,Seton Australia,Jamie Ball,Jamie Ball,Anna Bui,A018 - Facilities,yes,0.0,Expense
524,PO04523,2020-12-09 00:18:48.000000,2021-01-08 00:18:48.000000,2022-02-11 10:59:38.447029,2020-12-10 00:28:33.000000,2021-01-09,12.66,1.16,11.5,12.66,0.0,12.66,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,Element14 Pty Ltd,Matthew Eyles,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Not Specified
1185,PO05184,2021-04-26 05:13:42.000000,2021-05-26 05:13:42.000000,2022-02-11 10:59:38.447029,2021-06-01 05:13:42.000000,2021-07-01,1600.0,0.0,1600.0,1600.0,0.0,1600.0,USD,1.0,Paid,purchase,,non_capital,0,"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
494,PO04493,2020-12-01 22:05:23.000000,2020-12-31 22:05:23.000000,2022-02-11 10:59:38.447029,2020-12-23 22:06:48.000000,2021-01-22,155.0,0.0,155.0,155.0,0.0,155.0,USD,1.0,Paid,purchase,SQ-130595,non_capital,0,Simbol Test Systems Inc,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Not Specified
1265,PO05264,2021-05-10 03:53:52.000000,2021-05-10 03:53:52.000000,2022-02-11 10:59:38.447029,2021-05-11 03:55:40.000000,2021-05-11,337.2,30.65,306.55,337.2,0.0,337.2,AUD,1.0,Paid,purchase,Buy online,non_capital,0,SeaSucker Down Under,Dylan Callender,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Not Specified
488,PO04487,2020-12-01 05:30:30.000000,2020-12-31 05:30:30.000000,2022-02-11 10:59:38.447029,2020-12-02 05:33:54.000000,2021-01-01,68.28,6.21,62.07,68.28,0.0,68.28,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Matthew Eyles,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Not Specified
2255,PO06254,2021-10-18 23:31:04.000000,2021-10-18 23:31:04.000000,2022-02-11 10:59:38.447029,2021-10-28 23:32:05.000000,2021-10-28,160.87,14.63,146.24,160.87,0.0,160.87,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Heaven Costumes Pty Ltd.,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Expense
1048,PO05047,2021-03-24 02:57:07.000000,2021-04-23 02:57:07.000000,2022-02-11 10:59:38.447029,2021-04-08 03:58:02.000000,2021-05-08,199.98,18.18,181.8,199.98,0.0,199.98,AUD,1.0,Paid,purchase,Buy online,non_capital,0,BCF Australia,Raja Ewart,Jamie Ball,OdooBot,A016 - People and Culture,yes,30.0,Not Specified
3057,PO07056,2022-03-02 23:29:25.000000,2022-03-02 23:29:25.000000,2022-04-08 06:09:50.475186,2022-03-02 23:29:25.000000,2022-03-02,119.9,10.9,109.0,119.9,0.0,119.9,AUD,1.0,Paid,done,Online buy,non_capital,0,Core Electronics ,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,0.0,Inventor
2736,PO06735,2021-12-22 22:25:40.000000,2021-12-29 22:25:40.000000,2022-02-11 10:59:38.447029,2021-12-22 22:26:03.000000,2021-12-29,265.1,24.1,241.0,265.1,0.0,265.1,AUD,1.0,Paid,purchase,,non_capital,0,New Forge Engineering Pty Ltd,Gordon Ding,Gordon Ding,OdooBot,C006 - Pilot Manufacturing,yes,7.0,Inventor
2224,PO06223,2021-10-14 02:21:37.000000,2021-11-13 02:21:37.000000,2022-02-11 10:59:38.447029,2021-10-21 02:23:05.000000,2021-11-20,722.5,65.68,656.82,722.5,0.0,722.5,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Nikhil Cunha,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Expense
1238,PO05237,2021-05-03 23:56:27.000000,2021-06-02 23:56:27.000000,2022-02-11 10:59:38.447029,2021-06-07 23:56:27.000000,2021-07-07,24786.0,0.0,24786.0,24786.0,0.0,24786.0,USD,1.0,Paid,purchase,,non_capital,0,Grand Venture Technology,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
2254,PO06253,2021-10-18 23:22:21.000000,2021-10-18 23:22:21.000000,2022-02-11 10:59:38.447029,2021-10-24 23:23:41.000000,2021-10-24,91.93,8.36,83.57,91.93,0.0,91.93,AUD,1.0,Paid,purchase,Buy online,non_capital,0,CostumeBox,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Expense
2866,PO06865,2022-01-25 05:09:04.000000,2022-02-24 05:09:04.000000,2022-02-16 00:52:47.882377,2022-02-04 05:09:04.000000,2022-03-06,144.57,0.0,144.57,144.57,0.0,144.57,AUD,1.0,Paid,done,,,0,Digi-Key Electronics,Michael Chang,Michael Chang,Matthew Howell,C002 - Supply Chain,yes,30.0,Expense
12,PO04011,2020-07-02 03:05:56.000000,2020-07-02 03:05:56.000000,2022-02-11 10:59:38.447029,2020-07-02 03:06:39.000000,2020-07-02,1841.95,167.45,1674.5,1841.95,0.0,1841.95,AUD,1.0,Paid,purchase,,non_capital,0,Open Wiring Systems,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,,Not Specified
1354,PO05353,2021-05-31 04:10:21.000000,2021-06-30 04:10:21.000000,2022-02-11 10:59:38.447029,2021-06-07 04:10:47.000000,2021-07-07,538.37,48.94,489.43,538.37,0.0,538.37,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Miu Ito,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Not Specified
862,PO04861,2021-02-17 05:20:30.000000,2021-03-19 05:20:30.000000,2022-08-03 00:29:06.270382,2021-02-26 05:20:30.000000,2021-03-28,790.84,71.9,718.94,790.85,-0.01,790.85,AUD,1.0,Paid,purchase,,non_capital,0,Mektronics Australia Pty Ltd,Wai Wai Lay,Michael Chang,Michael Chang,C006 - Pilot Manufacturing,yes,30.0,Not Specified
2486,PO06485,2021-11-18 04:37:04.000000,2021-12-18 04:37:04.000000,2022-02-11 10:59:38.447029,2021-11-22 04:38:49.000000,2021-12-22,40.34,3.67,36.67,40.34,0.0,40.34,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,George Tsoukalas,Jamie Ball,OdooBot,R018 - Engineering - PMO,yes,30.0,Expense
1283,PO05282,2021-05-13 05:12:31.000000,2021-06-12 05:12:31.000000,2022-02-11 10:59:38.447029,2021-05-18 05:12:56.000000,2021-06-17,130.36,11.85,118.51,130.36,0.0,130.36,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Srivaths Ramkumar,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
2494,PO06493,2021-11-19 04:42:39.000000,2021-12-19 04:42:39.000000,2022-02-11 10:59:38.447029,2021-11-26 03:03:34.000000,2021-12-26,290.5,26.42,264.08,290.51,-0.01,290.51,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Thomas Corne,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
2477,PO06476,2021-11-17 03:28:12.000000,2021-12-17 03:28:12.000000,2022-02-11 10:59:38.447029,2021-11-24 03:28:39.000000,2021-12-24,131.3,11.94,119.36,131.3,0.0,131.3,AUD,1.0,Paid,purchase,,non_capital,0,Officeworks Ltd.,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Expense
935,PO04934,2021-03-03 03:14:44.000000,2021-04-02 03:14:44.000000,2022-02-11 10:59:38.447029,2021-04-07 04:14:44.000000,2021-05-07,423.5,38.5,385.0,423.5,0.0,423.5,AUD,1.0,Paid,purchase,,non_capital,0,FS,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
2498,PO06497,2021-11-21 23:10:36.000000,2021-11-21 23:10:36.000000,2022-02-11 10:59:38.447029,2021-11-30 23:13:42.000000,2021-11-30,55.84,0.0,55.84,55.84,0.0,55.84,GBP,1.0,Paid,purchase,Buy online,non_capital,0,The Wonderful Post Project (Giant Canvas CIC),Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Expense
264,PO04263,2020-09-29 23:19:48.000000,2020-10-29 23:19:48.000000,2022-02-11 10:59:38.447029,2020-10-25 22:20:22.000000,2020-11-24,1840.0,0.0,1840.0,1840.0,0.0,1840.0,USD,1.0,Paid,purchase,,non_capital,0,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
384,PO04383,2020-11-03 00:20:46.000000,2020-11-03 00:20:46.000000,2022-02-11 10:59:38.447029,2020-11-12 00:23:27.000000,2020-11-12,827.0,0.0,827.0,827.0,0.0,827.0,USD,1.0,Paid,purchase,Order Online,capital,0,Enclustra,Michael Woods,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Not Specified
2535,PO06534,2021-11-25 03:09:52.000000,2021-11-25 03:09:52.000000,2022-02-11 10:59:38.447029,2021-12-07 03:11:03.000000,2021-12-07,1543.0,140.27,1402.73,1543.0,0.0,1543.0,AUD,1.0,Paid,purchase,Buy online,non_capital,0,digital3D,Jamie Ball,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Expense
3339,PO07338,2022-05-15 23:27:43.000000,2022-05-15 23:27:43.000000,2022-06-02 01:59:02.098642,2022-05-22 23:28:47.000000,2022-05-22,356.99,32.46,324.53,356.99,0.0,356.99,AUD,1.0,Paid,done,Buy online,,0,Mwave.com.au,Jamie Ball,Jamie Ball,Public user,A018 - Facilities,yes,0.0,Expense
855,PO04854,2021-02-16 00:11:04.000000,2021-03-18 00:11:04.000000,2022-02-11 10:59:38.447029,2021-02-16 00:29:17.000000,2021-03-18,61833.6,0.0,61833.6,61833.6,0.0,61833.6,USD,1.0,Paid,purchase,,non_capital,0,Odoo Limited,Naga Gopal,Naga Gopal,OdooBot,A012 - Information Technology,yes,30.0,Not Specified
1615,PO05614,2021-07-12 03:03:36.000000,2021-08-11 03:03:36.000000,2022-02-11 10:59:38.447029,2021-07-30 03:04:27.000000,2021-08-29,3366.0,306.0,3060.0,3366.0,0.0,3366.0,AUD,1.0,Paid,purchase,,non_capital,0,Samec Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Inventor
1397,PO05396,2021-06-07 23:56:04.000000,2021-07-07 23:56:04.000000,2022-02-11 10:59:38.447029,2021-06-14 23:56:59.000000,2021-07-14,831.49,75.59,755.9,831.49,0.0,831.49,AUD,1.0,Paid,purchase,Estimate No: 5001-368,non_capital,0,PAKSMART Machinery,Ryan Barnes,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Not Specified
2126,PO06125,2021-10-01 03:23:35.000000,2021-10-31 03:23:35.000000,2022-02-11 10:59:38.447029,2021-10-01 03:23:49.000000,2021-10-31,1515.0,0.0,1515.0,1515.0,0.0,1515.0,USD,1.0,Paid,purchase,,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Gordon Ding,Gordon Ding,OdooBot,C006 - Pilot Manufacturing,yes,30.0,Inventor
2160,PO06159,2021-10-07 01:06:09.000000,2021-11-06 01:06:09.000000,2022-02-11 10:59:38.447029,2021-10-14 01:06:57.000000,2021-11-13,426.75,38.8,387.95,426.75,0.0,426.75,AUD,1.0,Paid,purchase,Estimate No: 1026-380,non_capital,0,PAKSMART Machinery,Tim Affleck,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Expense
1579,PO05578,2021-07-06 00:55:15.000000,2021-08-05 00:55:15.000000,2022-02-11 10:59:38.447029,2021-07-09 01:00:28.000000,2021-08-08,118.41,10.77,107.64,118.42,-0.01,118.42,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Campbell Carney,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Expense
768,PO04767,2021-02-02 04:39:33.000000,2021-03-04 04:39:33.000000,2022-02-11 10:59:38.447029,2021-02-02 04:39:50.000000,2021-03-04,2446.0,0.0,2446.0,2446.0,0.0,2446.0,USD,1.0,Paid,purchase,,non_capital,0,Gorilla Circuits,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
2243,PO06242,2021-10-18 01:09:56.000000,2021-10-18 01:09:56.000000,2022-02-11 10:59:38.447029,2021-10-20 01:10:28.000000,2021-10-20,40.68,3.7,36.98,40.68,0.0,40.68,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Core Electronics ,Michael Newman,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Inventor
2817,PO06816,2022-01-14 01:17:05.000000,2022-01-14 01:17:05.000000,2022-02-11 10:59:38.447029,2022-01-21 01:17:05.000000,2022-01-21,74.97,6.81,68.16,74.97,0.0,74.97,AUD,1.0,Paid,done,Buy online,non_capital,0,Seton Australia,Jamie Ball,Jamie Ball,OdooBot,A018 - Facilities,yes,0.0,Expense
1928,PO05927,2021-09-02 03:15:15.000000,2021-10-02 03:15:15.000000,2022-02-11 10:59:38.447029,2021-09-17 03:15:31.000000,2021-10-17,2973.67,0.0,2973.67,2973.67,0.0,2973.67,AUD,1.0,Paid,purchase,,non_capital,0,Digi-Key Electronics,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Expense
88,PO04087,2020-07-16 01:54:41.000000,2020-08-15 01:54:41.000000,2022-02-11 10:59:38.447029,2020-07-24 01:55:11.000000,2020-08-23,101.99,9.28,92.71,101.99,0.0,101.99,AUD,1.0,Paid,purchase,,non_capital,0,Element14 Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
188,PO04187,2020-08-20 01:15:30.000000,2020-09-03 01:15:30.000000,2022-02-11 10:59:38.447029,2020-09-18 01:15:50.000000,2020-10-02,390.0,0.0,390.0,390.0,0.0,390.0,USD,1.0,Paid,purchase,,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,14.0,Not Specified
240,PO04239,2020-09-21 01:25:22.000000,2020-10-21 01:25:22.000000,2022-02-11 10:59:38.447029,2020-09-30 01:26:40.000000,2020-10-30,55.86,5.08,50.78,55.86,0.0,55.86,AUD,1.0,Paid,purchase,Order Online using Trade Account,non_capital,0,RS Components Pty Ltd,Raja Ewart,Jamie Ball,OdooBot,A016 - People and Culture,yes,30.0,Not Specified
